Trade_Time;open;high;low;close;VOL;VB;VS;Delta_Vol;OI;doi;yurl_l;dyl;yurl_s;dys;yurl_l_num;yurl_s_num;fiz_l;fyl;fiz_s;fys
2022-06-14 13:05:00;117990.0;118000.0;117590.0;117720.0;66;37;29;8;103756.0;90.0;28200.0;19.0;5635.0;58.0;39.0;45.0;23678.0;26.0;46243.0;-13.0
2022-06-14 13:10:00;117650.0;117790.0;117170.0;117620.0;394;225;169;56;104138.0;382.0;28292.0;92.0;5632.0;-3.0;40.0;44.0;23777.0;99.0;46437.0;194.0
2022-06-14 13:15:00;117640.0;117740.0;117020.0;117050.0;220;94;126;-32;104350.0;212.0;28284.0;-8.0;5671.0;39.0;40.0;46.0;23891.0;114.0;46504.0;67.0
2022-06-14 13:20:00;117050.0;117050.0;115820.0;116300.0;403;191;212;-21;104324.0;-26.0;28230.0;-54.0;5664.0;-7.0;40.0;47.0;23932.0;41.0;46498.0;-6.0
2022-06-14 13:25:00;116300.0;116300.0;115900.0;116300.0;213;149;64;85;104638.0;314.0;28313.0;83.0;5689.0;25.0;41.0;46.0;24006.0;74.0;46630.0;132.0
2022-06-14 13:30:00;116390.0;116910.0;116180.0;116590.0;199;90;109;-19;104911.0;273.0;28351.0;38.0;5675.0;-14.0;41.0;45.0;24105.0;99.0;46780.0;150.0
2022-06-14 13:35:00;116510.0;116510.0;116300.0;116300.0;18;5;13;-8;104742.0;-169.0;28300.0;-51.0;5662.0;-13.0;42.0;45.0;24071.0;-34.0;46709.0;-71.0
2022-06-14 13:40:00;116300.0;116300.0;115000.0;115400.0;376;117;259;-142;104780.0;38.0;28216.0;-84.0;5667.0;5.0;42.0;44.0;24174.0;103.0;46723.0;14.0
2022-06-14 13:45:00;115220.0;115350.0;114440.0;114560.0;433;146;287;-141;104638.0;-142.0;28069.0;-147.0;5650.0;-17.0;41.0;44.0;24250.0;76.0;46669.0;-54.0
2022-06-14 13:50:00;114550.0;115420.0;114500.0;115420.0;317;198;119;79;104369.0;-269.0;27975.0;-94.0;5638.0;-12.0;43.0;42.0;24209.0;-41.0;46547.0;-122.0
2022-06-14 13:55:00;115220.0;115220.0;114500.0;114780.0;196;74;122;-48;104166.0;-203.0;27896.0;-79.0;5631.0;-7.0;43.0;40.0;24187.0;-22.0;46452.0;-95.0
2022-06-14 14:05:00;114600.0;115350.0;114550.0;114950.0;407;348;59;289;103164.0;-1002.0;27474.0;-422.0;5695.0;64.0;46.0;39.0;24108.0;-79.0;45887.0;-565.0
2022-06-14 14:10:00;115000.0;115470.0;113700.0;114010.0;807;400;407;-7;103687.0;523.0;27539.0;65.0;5580.0;-115.0;49.0;38.0;24304.0;196.0;46264.0;377.0
2022-06-14 14:15:00;113940.0;115120.0;112540.0;114490.0;1384;604;780;-176;104698.0;1011.0;27623.0;84.0;5547.0;-33.0;46.0;40.0;24726.0;422.0;46802.0;538.0
2022-06-14 14:20:00;114390.0;115210.0;114120.0;114800.0;337;241;96;145;104790.0;92.0;27713.0;90.0;5708.0;161.0;47.0;39.0;24682.0;-44.0;46687.0;-115.0
2022-06-14 14:25:00;115050.0;115050.0;114570.0;114570.0;194;126;68;58;104864.0;74.0;27906.0;193.0;5765.0;57.0;49.0;37.0;24526.0;-156.0;46667.0;-20.0
2022-06-14 14:30:00;114570.0;114600.0;114010.0;114060.0;100;48;52;-4;105270.0;406.0;28056.0;150.0;5728.0;-37.0;49.0;39.0;24579.0;53.0;46907.0;240.0
2022-06-14 14:35:00;114060.0;115150.0;114060.0;115080.0;235;197;38;159;105444.0;174.0;28191.0;135.0;5806.0;78.0;49.0;40.0;24531.0;-48.0;46916.0;9.0
2022-06-14 14:40:00;115030.0;115050.0;114410.0;114710.0;50;19;31;-12;105485.0;41.0;28243.0;52.0;5827.0;21.0;48.0;40.0;24499.0;-32.0;46916.0;0.0
2022-06-14 14:45:00;114710.0;115200.0;114710.0;115190.0;124;97;27;70;105626.0;141.0;28264.0;21.0;5799.0;-28.0;48.0;39.0;24549.0;50.0;47014.0;98.0
2022-06-14 14:50:00;114970.0;115300.0;114770.0;114920.0;213;165;48;117;105590.0;-36.0;28334.0;70.0;5680.0;-119.0;50.0;36.0;24461.0;-88.0;47115.0;101.0
2022-06-14 14:55:00;114910.0;115290.0;114850.0;115020.0;177;132;45;87;105946.0;356.0;28366.0;32.0;5653.0;-27.0;49.0;38.0;24607.0;146.0;47320.0;205.0
2022-06-14 15:00:00;115000.0;115020.0;114500.0;114510.0;147;41;106;-65;105694.0;-252.0;28171.0;-195.0;5636.0;-17.0;52.0;36.0;24676.0;69.0;47211.0;-109.0
2022-06-14 15:05:00;114510.0;114690.0;114510.0;114690.0;120;77;43;34;105656.0;-38.0;28150.0;-21.0;5625.0;-11.0;50.0;36.0;24678.0;2.0;47203.0;-8.0
2022-06-14 15:10:00;114690.0;115300.0;114690.0;115140.0;231;195;36;159;105960.0;304.0;28173.0;23.0;5627.0;2.0;51.0;36.0;24807.0;129.0;47353.0;150.0
2022-06-14 15:15:00;115010.0;115170.0;115000.0;115000.0;52;8;44;-36;105960.0;0.0;28134.0;-39.0;5633.0;6.0;52.0;35.0;24846.0;39.0;47347.0;-6.0
2022-06-14 15:20:00;115000.0;115190.0;114930.0;114960.0;41;23;18;5;106242.0;282.0;28260.0;126.0;5603.0;-30.0;54.0;33.0;24861.0;15.0;47518.0;171.0
2022-06-14 15:25:00;115000.0;115130.0;114870.0;114920.0;58;16;42;-26;106212.0;-30.0;28312.0;52.0;5619.0;16.0;52.0;34.0;24794.0;-67.0;47487.0;-31.0
2022-06-14 15:30:00;114920.0;115000.0;114670.0;114880.0;64;17;47;-30;106203.0;-9.0;28330.0;18.0;5719.0;100.0;51.0;36.0;24771.0;-23.0;47383.0;-104.0
2022-06-14 15:35:00;114880.0;115200.0;113400.0;114240.0;939;419;520;-101;106512.0;309.0;28468.0;138.0;5709.0;-10.0;53.0;32.0;24788.0;17.0;47547.0;164.0
2022-06-14 15:40:00;114200.0;114790.0;113850.0;114250.0;109;91;18;73;106676.0;164.0;28492.0;24.0;5746.0;37.0;51.0;33.0;24846.0;58.0;47592.0;45.0
2022-06-14 15:45:00;114250.0;114560.0;114230.0;114480.0;50;16;34;-18;106554.0;-122.0;28521.0;29.0;5744.0;-2.0;52.0;32.0;24756.0;-90.0;47533.0;-59.0
2022-06-14 15:50:00;114480.0;114700.0;114220.0;114360.0;65;36;29;7;106282.0;-272.0;28515.0;-6.0;5792.0;48.0;50.0;35.0;24626.0;-130.0;47349.0;-184.0
2022-06-14 15:55:00;114370.0;114520.0;114000.0;114010.0;59;27;32;-5;106380.0;98.0;28525.0;10.0;5809.0;17.0;51.0;34.0;24665.0;39.0;47381.0;32.0
2022-06-14 16:00:00;114010.0;114290.0;113890.0;114260.0;64;46;18;28;106360.0;-20.0;28568.0;43.0;5828.0;19.0;51.0;35.0;24612.0;-53.0;47352.0;-29.0
2022-06-14 16:05:00;114260.0;114700.0;114230.0;114410.0;61;57;4;53;106444.0;84.0;28541.0;-27.0;5843.0;15.0;52.0;33.0;24681.0;69.0;47379.0;27.0
2022-06-14 16:10:00;114540.0;114540.0;114040.0;114040.0;25;12;13;-1;106331.0;-113.0;28583.0;42.0;5866.0;23.0;53.0;33.0;24582.0;-99.0;47300.0;-79.0
2022-06-14 16:15:00;114200.0;114240.0;113810.0;113810.0;57;10;47;-37;105948.0;-383.0;28510.0;-73.0;5895.0;29.0;51.0;33.0;24464.0;-118.0;47079.0;-221.0
2022-06-14 16:20:00;113950.0;114000.0;113500.0;113750.0;137;47;90;-43;105956.0;8.0;28442.0;-68.0;5921.0;26.0;49.0;34.0;24536.0;72.0;47057.0;-22.0
2022-06-14 16:25:00;113750.0;113770.0;113750.0;113750.0;54;0;54;-54;105980.0;24.0;28438.0;-4.0;5930.0;9.0;52.0;31.0;24552.0;16.0;47060.0;3.0
2022-06-14 16:30:00;113750.0;113820.0;113750.0;113790.0;40;18;22;-4;105556.0;-424.0;28456.0;18.0;5950.0;20.0;53.0;30.0;24321.0;-231.0;46829.0;-231.0
2022-06-14 16:35:00;113800.0;113800.0;113700.0;113700.0;83;8;75;-67;104830.0;-726.0;28441.0;-15.0;5966.0;16.0;51.0;31.0;23974.0;-347.0;46449.0;-380.0
2022-06-14 16:40:00;113710.0;113710.0;113620.0;113660.0;96;36;60;-24;104650.0;-180.0;28439.0;-2.0;5962.0;-4.0;50.0;32.0;23886.0;-88.0;46363.0;-86.0
2022-06-14 16:45:00;113600.0;113650.0;113550.0;113570.0;97;22;75;-53;104456.0;-194.0;28418.0;-21.0;5978.0;16.0;50.0;33.0;23810.0;-76.0;46250.0;-113.0
2022-06-14 16:50:00;113570.0;113710.0;113570.0;113650.0;50;24;26;-2;104280.0;-176.0;28367.0;-51.0;5954.0;-24.0;53.0;31.0;23773.0;-37.0;46186.0;-64.0
2022-06-14 16:55:00;113670.0;113730.0;113570.0;113700.0;47;29;18;11;104070.0;-210.0;28245.0;-122.0;5970.0;16.0;49.0;33.0;23790.0;17.0;46065.0;-121.0
2022-06-14 17:00:00;113670.0;114000.0;113670.0;113880.0;74;60;14;46;103980.0;-90.0;28108.0;-137.0;5975.0;5.0;49.0;34.0;23882.0;92.0;46015.0;-50.0
2022-06-14 17:05:00;113810.0;113950.0;113700.0;113840.0;30;8;22;-14;103984.0;4.0;27964.0;-144.0;5991.0;16.0;50.0;33.0;24028.0;146.0;46001.0;-14.0
2022-06-14 17:10:00;113910.0;113970.0;113810.0;113810.0;36;6;30;-24;103886.0;-98.0;27982.0;18.0;5987.0;-4.0;50.0;32.0;23961.0;-67.0;45956.0;-45.0
2022-06-14 17:15:00;113930.0;114000.0;113760.0;114000.0;70;68;2;66;103614.0;-272.0;27844.0;-138.0;6017.0;30.0;49.0;34.0;23963.0;2.0;45790.0;-166.0
2022-06-14 17:20:00;114000.0;114200.0;114000.0;114200.0;62;42;20;22;103562.0;-52.0;27791.0;-53.0;6037.0;20.0;50.0;34.0;23990.0;27.0;45744.0;-46.0
2022-06-14 17:25:00;114200.0;114510.0;114200.0;114440.0;70;37;33;4;103688.0;126.0;27803.0;12.0;6023.0;-14.0;51.0;34.0;24041.0;51.0;45821.0;77.0
2022-06-14 17:30:00;114400.0;114510.0;113780.0;113840.0;83;27;56;-29;103314.0;-374.0;27715.0;-88.0;6001.0;-22.0;51.0;32.0;23942.0;-99.0;45656.0;-165.0
2022-06-14 17:35:00;113900.0;114340.0;113900.0;114150.0;39;20;19;1;103405.0;91.0;27693.0;-22.0;6006.0;5.0;50.0;33.0;24010.0;68.0;45696.0;40.0
2022-06-14 17:40:00;114110.0;114150.0;113960.0;114000.0;96;6;90;-84;103128.0;-277.0;27618.0;-75.0;5989.0;-17.0;51.0;32.0;23946.0;-64.0;45575.0;-121.0
2022-06-14 17:45:00;113960.0;114070.0;113900.0;114050.0;67;33;34;-1;103114.0;-14.0;27580.0;-38.0;5986.0;-3.0;50.0;32.0;23977.0;31.0;45571.0;-4.0
2022-06-14 17:50:00;113820.0;114100.0;113650.0;113670.0;75;13;62;-49;102820.0;-294.0;27580.0;0.0;5977.0;-9.0;52.0;31.0;23830.0;-147.0;45433.0;-138.0
2022-06-14 17:55:00;113680.0;113890.0;113680.0;113800.0;31;18;13;5;102880.0;60.0;27580.0;0.0;5979.0;2.0;51.0;31.0;23860.0;30.0;45461.0;28.0
2022-06-14 18:00:00;113780.0;114020.0;113650.0;113650.0;59;25;34;-9;102872.0;-8.0;27494.0;-86.0;5975.0;-4.0;52.0;31.0;23942.0;82.0;45461.0;0.0
2022-06-14 18:05:00;113780.0;114000.0;113650.0;114000.0;116;19;97;-78;102580.0;-292.0;27474.0;-20.0;5975.0;0.0;50.0;32.0;23816.0;-126.0;45315.0;-146.0
2022-06-14 18:10:00;114000.0;114230.0;113950.0;114170.0;43;38;5;33;102624.0;44.0;27464.0;-10.0;5978.0;3.0;50.0;33.0;23848.0;32.0;45334.0;19.0
2022-06-14 18:15:00;114170.0;114340.0;114130.0;114180.0;73;67;6;61;102728.0;104.0;27449.0;-15.0;5976.0;-2.0;51.0;32.0;23915.0;67.0;45388.0;54.0
2022-06-14 18:20:00;114200.0;114400.0;114020.0;114030.0;66;43;23;20;102450.0;-278.0;27386.0;-63.0;5973.0;-3.0;51.0;31.0;23839.0;-76.0;45252.0;-136.0
2022-06-14 18:25:00;114040.0;114170.0;113850.0;113990.0;51;18;33;-15;102308.0;-142.0;27274.0;-112.0;5972.0;-1.0;50.0;31.0;23880.0;41.0;45182.0;-70.0
2022-06-14 18:30:00;113840.0;114000.0;113700.0;113940.0;92;40;52;-12;102008.0;-300.0;27250.0;-24.0;5928.0;-44.0;51.0;31.0;23754.0;-126.0;45076.0;-106.0
2022-06-14 18:35:00;113760.0;114230.0;113750.0;114230.0;152;96;56;40;101702.0;-306.0;27236.0;-14.0;5929.0;1.0;49.0;30.0;23615.0;-139.0;44922.0;-154.0
2022-06-14 18:40:00;114230.0;114270.0;113960.0;114270.0;79;45;34;11;101512.0;-190.0;27240.0;4.0;5957.0;28.0;49.0;32.0;23516.0;-99.0;44799.0;-123.0
2022-06-14 18:45:00;114300.0;114470.0;114220.0;114470.0;53;42;11;31;101512.0;0.0;27240.0;0.0;5957.0;0.0;49.0;32.0;23516.0;0.0;44799.0;0.0
2022-06-15 10:00:00;114660.0;115500.0;113670.0;115000.0;608;359;249;110;101682.0;170.0;26914.0;-326.0;5985.0;28.0;49.0;32.0;23926.0;410.0;44857.0;58.0
2022-06-15 10:05:00;115000.0;115990.0;114660.0;115390.0;655;397;258;139;101978.0;296.0;26697.0;-217.0;5948.0;-37.0;50.0;33.0;24292.0;366.0;45041.0;184.0
2022-06-15 10:10:00;115470.0;115470.0;114620.0;114770.0;456;139;317;-178;101736.0;-242.0;26830.0;133.0;6018.0;70.0;51.0;35.0;24038.0;-254.0;44850.0;-191.0
2022-06-15 10:15:00;114740.0;114740.0;114200.0;114260.0;277;122;155;-33;101170.0;-566.0;26838.0;8.0;6051.0;33.0;51.0;34.0;23747.0;-291.0;44534.0;-316.0
2022-06-15 10:20:00;114260.0;114710.0;114040.0;114260.0;401;218;183;35;100902.0;-268.0;26499.0;-339.0;6001.0;-50.0;51.0;34.0;23952.0;205.0;44450.0;-84.0
2022-06-15 10:25:00;114370.0;114380.0;113860.0;113900.0;333;171;162;9;101064.0;162.0;26247.0;-252.0;6131.0;130.0;50.0;35.0;24285.0;333.0;44401.0;-49.0
2022-06-15 10:30:00;114000.0;114180.0;113840.0;113850.0;415;199;216;-17;101529.0;465.0;26738.0;491.0;6432.0;301.0;49.0;38.0;24026.0;-259.0;44333.0;-68.0
2022-06-15 10:35:00;113840.0;113850.0;113400.0;113780.0;564;227;337;-110;101076.0;-453.0;27004.0;266.0;6179.0;-253.0;50.0;33.0;23534.0;-492.0;44359.0;26.0
2022-06-15 10:40:00;113800.0;114400.0;113730.0;114370.0;615;399;216;183;100596.0;-480.0;27221.0;217.0;5890.0;-289.0;49.0;33.0;23077.0;-457.0;44408.0;49.0
2022-06-15 10:45:00;114380.0;114740.0;114180.0;114500.0;450;280;170;110;100500.0;-96.0;27147.0;-74.0;5910.0;20.0;48.0;33.0;23103.0;26.0;44340.0;-68.0
2022-06-15 10:50:00;114580.0;114580.0;114280.0;114370.0;346;194;152;42;100790.0;290.0;27260.0;113.0;5888.0;-22.0;50.0;30.0;23135.0;32.0;44507.0;167.0
2022-06-15 10:55:00;114370.0;114700.0;113860.0;114690.0;561;317;244;73;101240.0;450.0;27390.0;130.0;5888.0;0.0;49.0;31.0;23230.0;95.0;44732.0;225.0
2022-06-15 11:00:00;114690.0;115270.0;114690.0;115270.0;727;427;300;127;100830.0;-410.0;27224.0;-166.0;5899.0;11.0;48.0;31.0;23191.0;-39.0;44516.0;-216.0
2022-06-15 11:05:00;115270.0;115390.0;114960.0;115100.0;587;226;361;-135;100782.0;-48.0;27131.0;-93.0;5927.0;28.0;50.0;31.0;23260.0;69.0;44464.0;-52.0
2022-06-15 11:10:00;115100.0;115210.0;115100.0;115210.0;301;46;255;-209;100654.0;-128.0;27151.0;20.0;5941.0;14.0;48.0;32.0;23176.0;-84.0;44386.0;-78.0
2022-06-15 11:15:00;115210.0;115300.0;115110.0;115300.0;228;122;106;16;100682.0;28.0;27153.0;2.0;5950.0;9.0;47.0;32.0;23188.0;12.0;44391.0;5.0
2022-06-15 11:20:00;115300.0;115320.0;115000.0;115080.0;357;61;296;-235;100502.0;-180.0;27172.0;19.0;5995.0;45.0;47.0;33.0;23079.0;-109.0;44256.0;-135.0
2022-06-15 11:25:00;115080.0;115200.0;114830.0;115110.0;271;154;117;37;100252.0;-250.0;27150.0;-22.0;5993.0;-2.0;47.0;33.0;22976.0;-103.0;44133.0;-123.0
2022-06-15 11:30:00;115150.0;115150.0;114800.0;114880.0;174;59;115;-56;100074.0;-178.0;27131.0;-19.0;5986.0;-7.0;47.0;33.0;22906.0;-70.0;44051.0;-82.0
2022-06-15 11:35:00;114810.0;115000.0;114300.0;114950.0;474;196;278;-82;99534.0;-540.0;27360.0;229.0;5954.0;-32.0;48.0;33.0;22407.0;-499.0;43813.0;-238.0
2022-06-15 11:40:00;114960.0;115100.0;114820.0;115100.0;250;156;94;62;100146.0;612.0;27420.0;60.0;6018.0;64.0;48.0;35.0;22653.0;246.0;44055.0;242.0
2022-06-15 11:45:00;115100.0;115200.0;114910.0;114940.0;254;164;90;74;100408.0;262.0;27455.0;35.0;5984.0;-34.0;48.0;34.0;22749.0;96.0;44220.0;165.0
2022-06-15 11:50:00;114940.0;115200.0;114940.0;115190.0;102;69;33;36;59458.0;-40950.0;15803.0;-11652.0;2099.0;-3885.0;32.0;24.0;15886.0;-6863.0;25670.0;-18550.0
2022-06-15 11:55:00;115190.0;115200.0;114960.0;114970.0;143;44;99;-55;100320.0;40862.0;27458.0;11655.0;5975.0;3876.0;48.0;34.0;22702.0;6816.0;44185.0;18515.0
2022-06-15 12:00:00;115030.0;115370.0;115020.0;115340.0;328;214;114;100;100147.0;-173.0;27465.0;7.0;5940.0;-35.0;49.0;32.0;22609.0;-93.0;44133.0;-52.0
2022-06-15 12:05:00;115340.0;115530.0;115100.0;115350.0;441;209;232;-23;100354.0;207.0;27518.0;53.0;5933.0;-7.0;49.0;33.0;22659.0;50.0;44244.0;111.0
2022-06-15 12:10:00;115350.0;115670.0;115000.0;115660.0;331;200;131;69;100358.0;4.0;27639.0;121.0;5933.0;0.0;49.0;32.0;22540.0;-119.0;44246.0;2.0
2022-06-15 12:15:00;115670.0;116070.0;115660.0;116020.0;504;335;169;166;100623.0;265.0;27790.0;151.0;5973.0;40.0;49.0;33.0;22521.0;-19.0;44339.0;93.0
2022-06-15 12:20:00;116020.0;116500.0;116000.0;116000.0;610;261;349;-88;100536.0;-87.0;27910.0;120.0;5986.0;13.0;47.0;34.0;22358.0;-163.0;44282.0;-57.0
2022-06-15 12:25:00;116000.0;116550.0;116000.0;116490.0;408;225;183;42;100620.0;84.0;27995.0;85.0;5995.0;9.0;46.0;35.0;22315.0;-43.0;44315.0;33.0
2022-06-15 12:30:00;116430.0;116700.0;116340.0;116520.0;312;208;104;104;100625.0;5.0;28046.0;51.0;5981.0;-14.0;48.0;36.0;22267.0;-48.0;44331.0;16.0
2022-06-15 12:35:00;116560.0;116960.0;116510.0;116720.0;507;280;227;53;100758.0;133.0;28175.0;129.0;5985.0;4.0;47.0;37.0;22204.0;-63.0;44394.0;63.0
2022-06-15 12:40:00;116730.0;116910.0;116610.0;116870.0;559;189;370;-181;100919.0;161.0;28251.0;76.0;5985.0;0.0;47.0;37.0;22209.0;5.0;44474.0;80.0
2022-06-15 12:45:00;116880.0;117030.0;116720.0;116990.0;693;391;302;89;101158.0;239.0;28428.0;177.0;6018.0;33.0;47.0;37.0;22151.0;-58.0;44561.0;87.0
2022-06-15 12:50:00;116990.0;117000.0;116800.0;116800.0;424;170;254;-84;101200.0;42.0;28529.0;101.0;6047.0;29.0;47.0;34.0;22071.0;-80.0;44553.0;-8.0
2022-06-15 12:55:00;116790.0;116970.0;116560.0;116840.0;412;97;315;-218;101300.0;100.0;28521.0;-8.0;6043.0;-4.0;46.0;33.0;22129.0;58.0;44607.0;54.0
2022-06-15 13:00:00;116860.0;116940.0;116630.0;116640.0;236;111;125;-14;101162.0;-138.0;28475.0;-46.0;6021.0;-22.0;41.0;34.0;22106.0;-23.0;44560.0;-47.0
2022-06-15 13:05:00;116650.0;116680.0;116300.0;116340.0;566;143;423;-280;100784.0;-378.0;28600.0;125.0;5995.0;-26.0;43.0;34.0;21792.0;-314.0;44397.0;-163.0
2022-06-15 13:10:00;116350.0;116800.0;116340.0;116700.0;452;209;243;-34;100542.0;-242.0;28764.0;164.0;6026.0;31.0;41.0;37.0;21507.0;-285.0;44245.0;-152.0
2022-06-15 13:15:00;116780.0;117390.0;116760.0;117290.0;987;553;434;119;100966.0;424.0;28953.0;189.0;6032.0;6.0;43.0;37.0;21530.0;23.0;44451.0;206.0
2022-06-15 13:20:00;117260.0;117660.0;117250.0;117630.0;933;437;496;-59;101372.0;406.0;29415.0;462.0;6027.0;-5.0;45.0;37.0;21271.0;-259.0;44659.0;208.0
2022-06-15 13:25:00;117490.0;117700.0;117370.0;117370.0;397;184;213;-29;101580.0;208.0;29550.0;135.0;6028.0;1.0;42.0;38.0;21240.0;-31.0;44762.0;103.0
2022-06-15 13:30:00;117380.0;117380.0;116690.0;116980.0;656;153;503;-350;101344.0;-236.0;29462.0;-88.0;5990.0;-38.0;44.0;37.0;21210.0;-30.0;44682.0;-80.0
2022-06-15 13:35:00;116980.0;117270.0;116810.0;117270.0;362;238;124;114;101985.0;641.0;29916.0;454.0;6072.0;82.0;40.0;42.0;21077.0;-133.0;44920.0;238.0
2022-06-15 13:40:00;117250.0;117470.0;116970.0;117010.0;322;101;221;-120;102192.0;207.0;30043.0;127.0;6088.0;16.0;41.0;40.0;21053.0;-24.0;45008.0;88.0
2022-06-15 13:45:00;116990.0;117100.0;116880.0;116990.0;198;111;87;24;101970.0;-222.0;29916.0;-127.0;6016.0;-72.0;40.0;40.0;21069.0;16.0;44969.0;-39.0
2022-06-15 13:50:00;116990.0;117040.0;116850.0;116970.0;161;104;57;47;101986.0;16.0;29902.0;-14.0;5929.0;-87.0;40.0;40.0;21091.0;22.0;45064.0;95.0
2022-06-15 13:55:00;117000.0;117540.0;116900.0;117450.0;473;356;117;239;102220.0;234.0;29886.0;-16.0;5932.0;3.0;40.0;40.0;21224.0;133.0;45178.0;114.0
2022-06-15 14:05:00;117450.0;117540.0;117200.0;117400.0;251;150;101;49;102366.0;146.0;29856.0;-30.0;5937.0;5.0;41.0;40.0;21327.0;103.0;45246.0;68.0
2022-06-15 14:10:00;117400.0;117510.0;117370.0;117440.0;120;43;77;-34;102376.0;10.0;29798.0;-58.0;5920.0;-17.0;43.0;39.0;21390.0;63.0;45268.0;22.0
2022-06-15 14:15:00;117420.0;117420.0;117230.0;117230.0;137;50;87;-37;102338.0;-38.0;29784.0;-14.0;5919.0;-1.0;44.0;38.0;21385.0;-5.0;45250.0;-18.0
2022-06-15 14:20:00;117230.0;117290.0;116800.0;116950.0;532;176;356;-180;101964.0;-374.0;29826.0;42.0;5786.0;-133.0;42.0;37.0;21155.0;-230.0;45197.0;-53.0
2022-06-15 14:25:00;116930.0;117100.0;116870.0;116870.0;245;165;80;85;101716.0;-248.0;29742.0;-84.0;5727.0;-59.0;41.0;37.0;21116.0;-39.0;45131.0;-66.0
2022-06-15 14:30:00;116910.0;117150.0;116720.0;116920.0;182;76;106;-30;101748.0;32.0;29740.0;-2.0;5732.0;5.0;41.0;38.0;21134.0;18.0;45142.0;11.0
2022-06-15 14:35:00;116920.0;117350.0;116850.0;117350.0;356;253;103;150;102084.0;336.0;29740.0;0.0;5740.0;8.0;41.0;38.0;21302.0;168.0;45302.0;160.0
2022-06-15 14:40:00;117330.0;117350.0;117050.0;117070.0;168;59;109;-50;101946.0;-138.0;29718.0;-22.0;5737.0;-3.0;41.0;40.0;21255.0;-47.0;45236.0;-66.0
2022-06-15 14:45:00;117050.0;117390.0;116950.0;117290.0;308;160;148;12;102096.0;150.0;29828.0;110.0;5741.0;4.0;41.0;40.0;21220.0;-35.0;45307.0;71.0
2022-06-15 14:50:00;117240.0;117340.0;117200.0;117200.0;79;30;49;-19;102082.0;-14.0;29828.0;0.0;5728.0;-13.0;41.0;40.0;21213.0;-7.0;45313.0;6.0
2022-06-15 14:55:00;117200.0;117350.0;117190.0;117310.0;135;80;55;25;102053.0;-29.0;29808.0;-20.0;5720.0;-8.0;41.0;39.0;21215.0;2.0;45310.0;-3.0
2022-06-15 15:00:00;117350.0;117450.0;117330.0;117430.0;195;112;83;29;102162.0;109.0;29851.0;43.0;5728.0;8.0;41.0;39.0;21230.0;15.0;45353.0;43.0
2022-06-15 15:05:00;117440.0;117500.0;117440.0;117490.0;220;153;67;86;102396.0;234.0;29899.0;48.0;5725.0;-3.0;41.0;39.0;21299.0;69.0;45473.0;120.0
2022-06-15 15:10:00;117490.0;117540.0;117480.0;117520.0;184;40;144;-104;102580.0;184.0;30038.0;139.0;5739.0;14.0;42.0;39.0;21252.0;-47.0;45551.0;78.0
2022-06-15 15:15:00;117520.0;117540.0;117200.0;117260.0;451;54;397;-343;102428.0;-152.0;30201.0;163.0;5716.0;-23.0;39.0;39.0;21013.0;-239.0;45498.0;-53.0
2022-06-15 15:20:00;117260.0;117450.0;117020.0;117200.0;353;175;178;-3;102440.0;12.0;30230.0;29.0;5677.0;-39.0;41.0;38.0;20990.0;-23.0;45543.0;45.0
2022-06-15 15:25:00;117280.0;117300.0;117120.0;117150.0;110;49;61;-12;102354.0;-86.0;30206.0;-24.0;5688.0;11.0;39.0;39.0;20971.0;-19.0;45489.0;-54.0
2022-06-15 15:30:00;117150.0;117240.0;116990.0;117050.0;194;72;122;-50;102156.0;-198.0;30157.0;-49.0;5677.0;-11.0;40.0;39.0;20921.0;-50.0;45401.0;-88.0
2022-06-15 15:35:00;117080.0;117090.0;116650.0;116680.0;285;88;197;-109;102158.0;2.0;30140.0;-17.0;5655.0;-22.0;40.0;38.0;20939.0;18.0;45424.0;23.0
2022-06-15 15:40:00;116660.0;117070.0;116650.0;116980.0;230;146;84;62;102024.0;-134.0;30117.0;-23.0;5647.0;-8.0;39.0;35.0;20895.0;-44.0;45365.0;-59.0
2022-06-15 15:45:00;116950.0;117030.0;116770.0;116880.0;91;30;61;-31;101938.0;-86.0;30098.0;-19.0;5641.0;-6.0;39.0;36.0;20871.0;-24.0;45328.0;-37.0
2022-06-15 15:50:00;116770.0;116800.0;116470.0;116500.0;236;58;178;-120;101620.0;-318.0;30061.0;-37.0;5503.0;-138.0;46.0;32.0;20749.0;-122.0;45307.0;-21.0
2022-06-15 15:55:00;116500.0;117200.0;116500.0;117150.0;526;320;206;114;101608.0;-12.0;30295.0;234.0;5510.0;7.0;47.0;32.0;20509.0;-240.0;45294.0;-13.0
2022-06-15 16:00:00;117150.0;117200.0;116830.0;117140.0;316;168;148;20;101800.0;192.0;30416.0;121.0;5514.0;4.0;47.0;32.0;20484.0;-25.0;45386.0;92.0
2022-06-15 16:05:00;117140.0;117290.0;117130.0;117290.0;109;56;53;3;101774.0;-26.0;30407.0;-9.0;5507.0;-7.0;46.0;32.0;20480.0;-4.0;45380.0;-6.0
2022-06-15 16:10:00;117290.0;117480.0;117250.0;117400.0;240;139;101;38;101762.0;-12.0;30449.0;42.0;5489.0;-18.0;43.0;32.0;20432.0;-48.0;45392.0;12.0
2022-06-15 16:15:00;117400.0;117500.0;117320.0;117480.0;230;167;63;104;101926.0;164.0;30493.0;44.0;5498.0;9.0;43.0;35.0;20470.0;38.0;45465.0;73.0
